#{"t_start": 1754090419.815753, "env_id": "None"}
r,l,t
0.0,25,184.280548
0.0,25,184.280548
20.0,25,184.364654
20.0,25,184.364654
20.0,25,184.364654
-20.0,25,184.364654
0.0,25,184.443745
0.0,25,184.443745
0.0,25,184.443745
-14.3069725,25,184.443745
30.0,25,184.525268
30.0,25,184.525268
30.0,25,184.525268
-30.0,25,184.525268
0.0,25,184.60178
0.0,25,184.60178
0.0,25,184.60178
0.0,25,184.60178
20.0,25,184.688358
20.0,25,184.688358
20.0,25,184.688358
-20.0,25,184.688358
50.0,25,184.770241
50.0,25,184.770241
50.0,25,184.770241
-50.0,25,184.770241
0.0,25,184.848418
0.0,25,184.848418
0.0,25,184.848418
0.0,25,184.848418
0.0,25,184.933435
0.0,25,184.933435
0.0,25,184.933435
0.0,25,184.933435
30.0,25,184.996081
30.0,25,184.996081
30.0,25,184.996081
-38.256268,25,184.996081
50.0,25,185.073708
50.0,25,185.073708
50.0,25,185.073708
-50.0,25,185.073708
40.0,25,185.158474
40.0,25,185.158474
40.0,25,185.158474
-41.871735,25,185.158474
0.0,25,185.241753
0.0,25,185.241753
0.0,25,185.241753
0.0,25,185.241753
0.0,25,185.339868
0.0,25,185.339868
0.0,25,185.339868
0.0,25,185.339868
10.0,25,185.410722
10.0,25,185.410722
10.0,25,185.410722
-10.70414,25,185.410722
30.0,25,185.472773
30.0,25,185.472773
30.0,25,185.472773
-32.39668,25,185.472773
0.0,25,185.55507
0.0,25,185.556981
0.0,25,185.556981
-0.015952699,25,185.556981
20.0,25,185.634454
20.0,25,185.634454
20.0,25,185.634454
-21.494787,25,185.634454
20.0,25,185.70062
20.0,25,185.703366
20.0,25,185.703366
-23.609106,25,185.703366
20.0,25,185.771968
20.0,25,185.771968
20.0,25,185.771968
-20.0,25,185.771968
30.0,25,185.850517
30.0,25,185.850517
30.0,25,185.850517
-30.0,25,185.850517
0.0,25,185.941505
0.0,25,185.941505
0.0,25,185.941505
0.0,25,185.941505
10.0,25,186.04205
10.0,25,186.04205
10.0,25,186.04205
-10.0,25,186.04205
20.0,25,186.116042
20.0,25,186.116042
20.0,25,186.116042
-47.381264,25,186.116042
0.0,25,186.202342
0.0,25,186.202342
0.0,25,186.202342
-7.604022,25,186.202342
30.0,25,186.276246
30.0,25,186.276246
30.0,25,186.276246
-30.0,25,186.276246
30.0,25,186.371397
30.0,25,186.371397
30.0,25,186.371397
-30.0,25,186.371397
0.0,25,186.477
0.0,25,186.477
0.0,25,186.477
0.0,25,186.477
0.0,25,186.553578
0.0,25,186.553578
0.0,25,186.55816
0.0,25,186.55816
0.0,25,186.632399
0.0,25,186.632399
0.0,25,186.632399
0.0,25,186.632399
0.0,25,186.738325
0.0,25,186.738325
0.0,25,186.738325
-0.11985963,25,186.738325
0.0,25,186.818245
0.0,25,186.818245
0.0,25,186.818245
0.0,25,186.818245
0.0,25,186.902237
0.0,25,186.902237
0.0,25,186.902237
0.0,25,186.902237
10.0,25,186.971763
10.0,25,186.971763
10.0,25,186.971763
-10.0,25,186.971763
10.0,25,187.058217
10.0,25,187.058217
10.0,25,187.058217
-10.0,25,187.058217
0.0,25,187.142534
0.0,25,187.142534
0.0,25,187.142534
0.0,25,187.142534
0.0,25,187.236056
0.0,25,187.236056
0.0,25,187.236056
0.0,25,187.236056
0.0,25,187.312275
0.0,25,187.312275
0.0,25,187.312275
-7.0739136,25,187.312275
0.0,25,187.388105
0.0,25,187.388105
0.0,25,187.388105
0.0,25,187.388105
20.0,25,187.450556
20.0,25,187.452564
20.0,25,187.452564
-20.0,25,187.452564
20.0,25,187.516766
20.0,25,187.516766
20.0,25,187.516766
-23.166878,25,187.516766
10.0,25,187.591386
10.0,25,187.591386
10.0,25,187.591386
-10.0,25,187.591386
20.0,25,187.670961
20.0,25,187.670961
20.0,25,187.670961
-25.881428,25,187.670961
0.0,25,187.7382
0.0,25,187.7382
0.0,25,187.7382
-5.108377,25,187.7382
40.0,25,187.808215
40.0,25,187.808215
40.0,25,187.808215
-40.0,25,187.808215
50.0,25,187.882802
50.0,25,187.882802
50.0,25,187.882802
-50.0,25,187.882802
20.0,25,187.955428
20.0,25,187.955428
20.0,25,187.955428
-20.0,25,187.955428
30.0,25,188.048167
30.0,25,188.048167
30.0,25,188.048167
-30.0,25,188.048167
50.0,25,188.124017
50.0,25,188.124017
50.0,25,188.124017
-50.74442,25,188.124017
10.0,25,188.200165
10.0,25,188.200165
10.0,25,188.200165
-10.0,25,188.200165
40.0,25,188.26431
40.0,25,188.26431
40.0,25,188.26431
-40.300735,25,188.26431
0.0,25,188.346181
0.0,25,188.346181
0.0,25,188.346181
0.0,25,188.346181
30.0,25,188.434865
30.0,25,188.434865
30.0,25,188.434865
-30.0,25,188.434865
0.0,25,188.560575
0.0,25,188.560575
0.0,25,188.560575
-18.531187,25,188.560575
0.0,25,188.735509
0.0,25,188.736049
0.0,25,188.736049
0.0,25,188.736049
0.0,25,188.84249
0.0,25,188.84249
0.0,25,188.84249
0.0,25,188.84249
10.0,25,188.938094
10.0,25,188.938094
10.0,25,188.938094
-10.0,25,188.938094
0.0,25,189.028378
0.0,25,189.028378
0.0,25,189.028378
0.0,25,189.028378
20.0,25,189.123326
20.0,25,189.123326
20.0,25,189.123326
-20.0,25,189.123326
10.0,25,189.212216
10.0,25,189.212216
10.0,25,189.212216
-11.339495,25,189.212216
30.0,25,196.708591
30.0,25,196.709929
30.0,25,196.709929
-56.33231,25,196.709929
0.0,25,196.788579
0.0,25,196.788579
0.0,25,196.788579
-0.76345503,25,196.788579
30.0,25,196.878573
30.0,25,196.878573
30.0,25,196.878573
-30.0,25,196.878573
0.0,25,196.965789
0.0,25,196.965789
0.0,25,196.965789
-8.9992895,25,196.965789
10.0,25,197.063683
10.0,25,197.063683
10.0,25,197.063683
-10.0,25,197.063683
0.0,25,197.149337
0.0,25,197.149337
0.0,25,197.149337
-22.601671,25,197.149337
0.0,25,197.21214
0.0,25,197.21214
0.0,25,197.21214
0.0,25,197.21214
0.0,25,197.278421
0.0,25,197.288279
0.0,25,197.288279
-0.72490466,25,197.288279
0.0,25,197.352299
0.0,25,197.352299
0.0,25,197.352299
0.0,25,197.352299
20.0,25,197.408134
20.0,25,197.408134
20.0,25,197.408134
-20.0,25,197.408134
0.0,25,197.50232
0.0,25,197.50232
0.0,25,197.50232
0.0,25,197.50232
0.0,25,197.59063
0.0,25,197.59063
0.0,25,197.59063
0.0,25,197.59063
0.0,25,197.706886
0.0,25,197.706886
0.0,25,197.706886
0.0,25,197.706886
30.0,25,197.796097
30.0,25,197.796097
30.0,25,197.796097
-30.0,25,197.796097
0.0,25,197.884345
0.0,25,197.884345
0.0,25,197.884345
-1.0551028,25,197.884345
10.0,25,197.958175
10.0,25,197.958175
10.0,25,197.958175
-10.0,25,197.958175
40.0,25,198.045767
40.0,25,198.045767
40.0,25,198.045767
-40.0,25,198.045767
0.0,25,198.126276
0.0,25,198.126276
0.0,25,198.126276
0.0,25,198.126276
0.0,25,198.198328
0.0,25,198.198328
0.0,25,198.198328
-12.593665,25,198.198328
30.0,25,198.283512
30.0,25,198.283512
30.0,25,198.283512
-58.589516,25,198.283512
0.0,25,198.360384
0.0,25,198.360384
0.0,25,198.36239
0.0,25,198.36239
40.0,25,198.435207
40.0,25,198.435207
40.0,25,198.435207
-40.0,25,198.435207
0.0,25,198.500635
0.0,25,198.500635
0.0,25,198.502644
0.0,25,198.502644
0.0,25,198.589689
0.0,25,198.589689
0.0,25,198.589689
0.0,25,198.589689
20.0,25,198.66702
20.0,25,198.66702
20.0,25,198.66702
-26.49398,25,198.66702
0.0,25,198.734282
0.0,25,198.734282
0.0,25,198.734282
0.0,25,198.734282
0.0,25,198.804379
0.0,25,198.804379
0.0,25,198.804379
0.0,25,198.804379
0.0,25,198.872796
0.0,25,198.872796
0.0,25,198.872796
0.0,25,198.872796
0.0,25,198.938437
0.0,25,198.938437
0.0,25,198.938437
0.0,25,198.938437
20.0,25,199.02843
20.0,25,199.02843
20.0,25,199.02843
-20.0,25,199.02843
0.0,25,199.10413
0.0,25,199.10413
0.0,25,199.10413
0.0,25,199.10413
0.0,25,199.17461
0.0,25,199.17461
0.0,25,199.17461
-7.405051,25,199.17461
0.0,25,199.238504
0.0,25,199.238504
0.0,25,199.238504
0.0,25,199.238504
30.0,25,199.318087
30.0,25,199.318087
30.0,25,199.318087
-30.0,25,199.318087
30.0,25,199.381965
30.0,25,199.381965
30.0,25,199.381965
-30.0,25,199.381965
30.0,25,199.465043
30.0,25,199.465043
30.0,25,199.465043
-30.0,25,199.465043
0.0,25,199.534276
0.0,25,199.534276
0.0,25,199.534276
0.0,25,199.534276
0.0,25,199.612931
0.0,25,199.612931
0.0,25,199.612931
-10.406154,25,199.612931
50.0,25,199.698091
50.0,25,199.698091
50.0,25,199.698091
-50.0,25,199.698091
0.0,25,199.772392
0.0,25,199.772392
0.0,25,199.772392
-2.9143825,25,199.778359
40.0,25,199.888424
40.0,25,199.888424
40.0,25,199.888424
-41.549675,25,199.888424
70.0,25,199.99158
70.0,25,199.99158
70.0,25,199.99158
-70.0,25,199.99158
0.0,25,200.068607
0.0,25,200.069855
0.0,25,200.069855
0.0,25,200.069855
10.0,25,200.141919
10.0,25,200.141919
10.0,25,200.141919
-10.0,25,200.141919
20.0,25,200.218166
20.0,25,200.218166
20.0,25,200.218166
-21.461262,25,200.218166
20.0,25,200.310185
20.0,25,200.310185
20.0,25,200.310185
-20.021072,25,200.310185
0.0,25,200.381785
0.0,25,200.381785
0.0,25,200.381785
-6.3001456,25,200.381785
0.0,25,200.448515
0.0,25,200.448515
0.0,25,200.448515
0.0,25,200.448515
20.0,25,200.518061
20.0,25,200.518061
20.0,25,200.518061
-20.0,25,200.518061
0.0,25,200.588525
0.0,25,200.588525
0.0,25,200.588525
0.0,25,200.588525
0.0,25,200.670534
0.0,25,200.670534
0.0,25,200.672541
-3.6437962,25,200.672541
0.0,25,200.758481
0.0,25,200.758481
0.0,25,200.758481
0.0,25,200.758481
30.0,25,200.831897
30.0,25,200.831897
30.0,25,200.831897
-30.0,25,200.831897
0.0,25,200.916557
0.0,25,200.916557
0.0,25,200.916557
0.0,25,200.916557
0.0,25,201.008545
0.0,25,201.008545
0.0,25,201.008545
0.0,25,201.008545
40.0,25,201.086458
40.0,25,201.086458
40.0,25,201.086458
-48.130726,25,201.086458
30.0,25,201.160754
30.0,25,201.160754
30.0,25,201.160754
-30.164955,25,201.160754
0.0,25,201.234801
0.0,25,201.234801
0.0,25,201.234801
-30.970533,25,201.234801
0.0,25,201.301906
0.0,25,201.301906
0.0,25,201.301906
-14.25821,25,201.301906
0.0,25,201.366923
0.0,25,201.366923
0.0,25,201.366923
-23.855621,25,201.366923
0.0,25,201.44572
0.0,25,201.44572
0.0,25,201.44572
-6.776301,25,201.44572
0.0,25,201.525272
0.0,25,201.525272
0.0,25,201.525272
0.0,25,201.525272
20.0,25,201.603114
20.0,25,201.603114
20.0,25,201.603114
-20.0,25,201.603114
10.0,25,201.672197
10.0,25,201.672197
10.0,25,201.672197
-19.187502,25,201.672197
20.0,25,201.773457
20.0,25,201.773457
20.0,25,201.773457
-28.008968,25,201.773457
0.0,25,201.848311
0.0,25,201.848311
0.0,25,201.848311
0.0,25,201.848311
0.0,25,201.94236
0.0,25,201.94236
0.0,25,201.94236
-5.2875533,25,201.94236
10.0,25,202.025571
10.0,25,202.025571
10.0,25,202.025571
-10.0,25,202.025571
0.0,25,202.118396
0.0,25,202.118396
0.0,25,202.118396
-0.33392575,25,202.118396
20.0,25,202.207414
20.0,25,202.207414
20.0,25,202.207414
-20.0,25,202.207414
30.0,25,202.32301
30.0,25,202.32301
30.0,25,202.32301
-30.0,25,202.32301
40.0,25,202.418352
40.0,25,202.418352
40.0,25,202.418352
-40.0,25,202.418352
0.0,25,202.508422
0.0,25,202.508422
0.0,25,202.508422
0.0,25,202.508422
30.0,25,202.588402
30.0,25,202.588402
30.0,25,202.588402
-30.329895,25,202.588402
0.0,25,202.672066
0.0,25,202.672066
0.0,25,202.672066
0.0,25,202.672066
30.0,25,202.748067
30.0,25,202.748067
30.0,25,202.748067
-30.0,25,202.748067
0.0,25,202.824144
0.0,25,202.824144
0.0,25,202.824144
-1.4363439,25,202.824144
0.0,25,202.905162
0.0,25,202.905162
0.0,25,202.905162
0.0,25,202.905162
0.0,25,202.989791
0.0,25,202.989791
0.0,25,202.989791
-1.3772798,25,202.989791
80.0,25,203.070346
80.0,25,203.070346
80.0,25,203.070346
-80.62553,25,203.070346
0.0,25,203.161227
0.0,25,203.161227
0.0,25,203.161227
0.0,25,203.161227
